network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T12:00:00Z,2.248,5.11,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T12:00:00Z,2.449,5.46,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T12:00:00Z,7.42,4.65,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T12:00:00Z,4.705,3.15,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T12:00:00Z,4.74,5.28,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T12:00:00Z,2.099,5.15,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T12:00:00Z,2.5,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T12:00:00Z,2.614,4.59,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T12:00:00Z,2.091,5.71,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T12:00:00Z,2.516,5.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T12:02:00Z,3.005,5.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T12:05:00Z,2.444,5.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T12:07:00Z,1.947,6.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T12:10:00Z,1.445,6.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T12:12:00Z,0.943,6.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T12:14:00Z,0.428,6.14,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T12:30:00Z,2.247,4.86,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T12:30:00Z,2.445,5.33,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T12:30:00Z,7.35,4.71,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T12:30:00Z,4.687,3.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T12:30:00Z,4.713,4.86,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T13:00:00Z,2.225,4.74,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T13:00:00Z,2.423,5.04,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T13:00:00Z,7.29,4.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T13:00:00Z,4.657,3.05,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T13:00:00Z,4.683,5.17,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T13:00:00Z,2.079,5.21,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T13:00:00Z,2.48,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T13:00:00Z,2.627,4.67,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T13:00:00Z,2.057,5.65,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T13:00:00Z,2.575,5.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T13:02:00Z,3.051,5.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T13:05:00Z,2.4,5.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T13:07:00Z,1.905,5.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T13:10:00Z,1.398,6.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T13:12:00Z,1.061,6.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T13:15:00Z,0.404,6.14,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T13:30:00Z,2.191,4.85,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T13:30:00Z,2.401,4.59,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T13:30:00Z,7.23,4.74,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T13:30:00Z,4.631,2.99,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T13:30:00Z,4.621,5.01,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T14:00:00Z,2.157,4.88,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T14:00:00Z,2.38,3.6,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T14:00:00Z,7.11,4.68,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T14:00:00Z,4.596,2.98,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T14:00:00Z,4.616,4.52,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T14:00:00Z,1.966,5.33,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T14:00:00Z,2.399,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T14:00:00Z,2.57,4.47,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T14:00:00Z,1.987,5.94,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T14:00:00Z,2.623,4.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T14:02:00Z,3.103,5.74,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T14:05:00Z,2.402,6.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T14:07:00Z,2.068,6.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T14:10:00Z,1.402,6.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T14:12:00Z,1.057,6.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T14:15:00Z,0.404,6.18,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T14:30:00Z,2.116,4.75,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T14:30:00Z,2.345,4.84,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T14:30:00Z,7.08,4.7,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T14:30:00Z,4.557,2.9,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T14:30:00Z,4.527,5.01,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T15:00:00Z,2.078,4.56,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T15:00:00Z,2.304,4.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T15:00:00Z,6.94,4.6,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T15:00:00Z,4.509,2.93,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T15:00:00Z,4.413,5.23,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T15:00:00Z,1.86,5.31,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T15:00:00Z,2.296,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T15:00:00Z,2.49,4.21,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T15:00:00Z,1.899,6.08,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T15:00:00Z,2.636,4.64,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T15:02:00Z,3.052,5.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T15:05:00Z,2.471,5.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T15:07:00Z,2.051,6.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T15:10:00Z,1.462,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T15:12:00Z,0.931,6.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T15:15:00Z,0.395,6.66,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T15:30:00Z,2.038,4.47,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T15:30:00Z,2.258,5.29,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T15:30:00Z,6.809,4.8,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T15:30:00Z,4.478,3.08,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T15:30:00Z,4.334,5.24,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T16:00:00Z,2.0,4.01,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T16:00:00Z,2.225,5.58,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T16:00:00Z,6.766,4.42,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T16:00:00Z,4.442,2.95,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T16:00:00Z,4.219,5.47,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T16:00:00Z,1.749,5.58,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T16:00:00Z,2.186,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T16:00:00Z,2.4,4.36,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T16:00:00Z,1.793,6.67,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T16:00:00Z,2.59,4.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T16:02:00Z,3.063,5.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T16:05:00Z,2.569,5.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T16:08:00Z,2.06,6.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T16:10:00Z,1.546,6.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T16:13:00Z,0.957,6.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T16:15:00Z,0.404,6.75,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T16:30:00Z,1.978,3.85,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T16:30:00Z,2.208,6.2,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T16:30:00Z,6.667,5.53,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T16:30:00Z,4.41,3.25,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T16:30:00Z,4.1,5.6,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T17:00:00Z,1.948,3.78,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T17:00:00Z,2.176,6.13,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T17:00:00Z,6.588,6.1,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T17:00:00Z,4.385,3.69,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T17:00:00Z,3.955,5.79,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T17:00:00Z,1.63,5.8,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T17:00:00Z,2.075,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T17:00:00Z,2.32,4.61,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T17:00:00Z,1.684,6.77,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T17:00:00Z,2.538,5.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T17:02:00Z,3.044,4.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T17:05:00Z,2.556,5.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T17:08:00Z,2.049,6.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T17:10:00Z,1.534,6.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T17:13:00Z,0.909,6.85,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T17:15:00Z,0.548,6.92,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T17:30:00Z,1.921,3.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T17:30:00Z,2.149,5.06,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T17:30:00Z,6.453,6.4,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T17:30:00Z,4.35,3.4,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T17:30:00Z,3.829,5.44,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T18:00:00Z,1.899,4.62,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T18:00:00Z,2.122,4.6,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T18:00:00Z,6.365,6.7,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T18:00:00Z,4.323,3.55,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T18:00:00Z,3.714,5.86,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T18:00:00Z,1.5,6.23,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T18:00:00Z,1.957,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T18:00:00Z,2.23,4.88,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T18:00:00Z,1.584,7.52,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T18:00:00Z,2.481,4.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T18:02:00Z,3.034,4.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T18:05:00Z,2.453,6.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T18:07:00Z,2.031,6.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T18:10:00Z,1.526,7.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T18:12:00Z,0.911,7.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T18:15:00Z,0.566,7.28,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T18:30:00Z,1.879,5.08,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T18:30:00Z,2.093,4.95,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T18:30:00Z,6.305,6.75,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T18:30:00Z,4.304,3.88,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T18:30:00Z,3.645,6.13,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T19:00:00Z,1.85,5.12,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T19:00:00Z,2.081,5.7,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T19:00:00Z,6.182,6.67,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T19:00:00Z,4.277,3.81,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T19:00:00Z,3.725,6.4,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T19:00:00Z,1.42,6.62,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T19:00:00Z,1.86,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T19:00:00Z,2.148,4.84,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T19:00:00Z,1.486,7.44,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T19:00:00Z,2.42,4.59,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T19:02:00Z,3.007,5.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T19:05:00Z,2.438,6.7,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T19:07:00Z,1.919,7.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T19:10:00Z,1.562,7.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T19:12:00Z,1.061,7.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T19:15:00Z,0.552,7.54,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T19:30:00Z,1.844,5.05,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T19:30:00Z,2.052,5.71,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T19:30:00Z,6.105,6.75,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T19:30:00Z,4.257,3.85,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T19:30:00Z,3.753,5.94,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T20:00:00Z,1.794,5.79,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T20:00:00Z,2.036,5.49,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T20:00:00Z,6.017,6.8,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T20:00:00Z,4.236,3.91,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T20:00:00Z,3.529,6.54,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T20:00:00Z,1.37,7.01,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T20:00:00Z,1.799,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T20:00:00Z,2.085,5.28,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T20:00:00Z,1.432,7.76,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T20:00:00Z,2.36,4.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T20:02:00Z,3.017,5.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T20:05:00Z,2.555,6.3,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T20:08:00Z,2.066,6.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T20:10:00Z,1.576,7.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T20:13:00Z,1.069,7.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T20:15:00Z,0.386,7.78,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T20:30:00Z,1.679,6.15,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T20:30:00Z,2.01,5.23,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T20:30:00Z,5.963,6.99,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T20:30:00Z,4.216,3.82,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T20:30:00Z,3.428,6.56,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T21:00:00Z,1.743,6.39,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T21:00:00Z,2.001,5.4,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T21:00:00Z,5.976,7.06,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T21:00:00Z,4.198,3.8,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T21:00:00Z,3.563,6.53,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T21:00:00Z,1.405,7.08,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T21:00:00Z,1.79,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T21:00:00Z,2.064,6.06,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T21:00:00Z,1.448,8.07,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T21:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T21:02:00Z,3.02,6.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T21:05:00Z,2.468,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T21:07:00Z,1.877,7.57,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T21:10:00Z,1.587,7.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T21:12:00Z,0.912,7.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T21:15:00Z,0.57,7.57,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T21:30:00Z,1.717,6.34,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T21:30:00Z,1.983,5.01,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T21:30:00Z,5.872,7.2,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T21:30:00Z,4.191,3.75,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T21:30:00Z,3.551,6.66,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T22:00:00Z,1.719,6.39,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T22:00:00Z,1.966,4.46,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T22:00:00Z,5.83,7.19,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T22:00:00Z,4.181,3.86,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T22:00:00Z,3.504,6.59,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T22:00:00Z,1.506,7.11,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T22:00:00Z,1.889,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T22:00:00Z,2.118,6.97,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-09T22:00:00Z,1.518,8.42,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-09T22:00:00Z,1.0,-9999.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T22:02:00Z,3.029,6.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T22:05:00Z,2.464,6.74,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T22:07:00Z,2.055,7.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T22:10:00Z,1.56,7.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T22:12:00Z,0.891,7.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-09T22:15:00Z,0.639,7.71,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T22:30:00Z,1.661,6.27,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T22:30:00Z,1.955,4.46,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T22:30:00Z,5.81,6.82,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T22:30:00Z,4.181,3.74,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T22:30:00Z,3.477,6.57,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-09T23:00:00Z,1.704,6.37,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-09T23:00:00Z,1.969,4.56,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-09T23:00:00Z,5.915,7.31,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-09T23:00:00Z,4.194,3.72,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-09T23:00:00Z,3.413,6.73,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-09T23:00:00Z,1.61,6.64,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-09T23:00:00Z,1.992,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-09T23:00:00Z,2.2,7.68,1111122 
