network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T11:05:00Z,2.521,4.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T11:07:00Z,2.02,5.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T11:10:00Z,1.522,7.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T11:12:00Z,1.001,7.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T11:14:00Z,0.448,7.21,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T11:30:00Z,2.578,6.18,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T11:30:00Z,6.538,5.2,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T12:00:00Z,2.609,6.31,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T12:00:00Z,6.625,5.03,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T12:00:00Z,2.21,6.21,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T12:00:00Z,2.31,4.18,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T12:00:00Z,2.604,6.4,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T12:00:00Z,1.861,6.68,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T12:00:00Z,2.27,4.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T12:02:00Z,2.95,3.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T12:05:00Z,2.518,4.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T12:07:00Z,2.022,6.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T12:10:00Z,1.509,6.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T12:12:00Z,0.977,7.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T12:15:00Z,0.43,7.18,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T12:30:00Z,2.642,6.18,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T12:30:00Z,6.725,5.11,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T13:00:00Z,2.673,6.03,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T13:00:00Z,6.802,5.3,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T13:00:00Z,2.29,5.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T13:00:00Z,2.36,4.17,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T13:00:00Z,2.682,5.77,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T13:00:00Z,1.93,6.9,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T13:00:00Z,2.22,4.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T13:02:00Z,2.969,3.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T13:05:00Z,2.45,4.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T13:07:00Z,1.999,6.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T13:10:00Z,1.476,7.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T13:12:00Z,0.925,7.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T13:15:00Z,0.421,7.16,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T13:30:00Z,2.714,5.54,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T13:30:00Z,6.86,5.06,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T14:00:00Z,2.729,4.56,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T14:00:00Z,6.954,5.52,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T14:00:00Z,2.38,5.7,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T14:00:00Z,2.45,2.98,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T14:00:00Z,2.86,6.69,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T14:00:00Z,2.02,6.3,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T14:00:00Z,2.21,3.72,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T14:02:00Z,2.998,3.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T14:05:00Z,2.449,5.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T14:07:00Z,1.974,6.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T14:10:00Z,1.427,6.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T14:12:00Z,0.919,7.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T14:14:00Z,0.406,7.3,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T14:30:00Z,2.743,4.62,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T14:30:00Z,6.99,5.42,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T15:00:00Z,2.746,4.73,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T15:00:00Z,7.05,5.37,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T15:00:00Z,2.509,5.64,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T15:00:00Z,2.559,4.8,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T15:00:00Z,2.943,7.3,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T15:00:00Z,2.111,6.53,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T15:00:00Z,2.23,3.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T15:02:00Z,3.038,5.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T15:05:00Z,2.471,4.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T15:07:00Z,1.977,5.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T15:10:00Z,1.577,7.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T15:12:00Z,0.901,7.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T15:15:00Z,0.535,7.42,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T15:30:00Z,2.757,4.97,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T15:30:00Z,7.02,5.39,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T16:00:00Z,2.754,5.06,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T16:00:00Z,7.04,5.29,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T16:00:00Z,2.58,5.88,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T16:00:00Z,2.619,5.08,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T16:00:00Z,2.99,7.05,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T16:00:00Z,2.19,7.05,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T16:00:00Z,2.3,3.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T16:02:00Z,3.046,5.39,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T16:05:00Z,2.566,4.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T16:07:00Z,1.928,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T16:10:00Z,1.427,7.49,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T16:12:00Z,1.06,7.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T16:15:00Z,0.531,7.5,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T16:30:00Z,2.751,5.2,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T16:30:00Z,7.05,5.48,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T17:00:00Z,2.748,4.71,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T17:00:00Z,7.03,5.42,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T17:00:00Z,2.6,6.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T17:00:00Z,2.642,5.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T17:00:00Z,2.975,7.3,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T17:00:00Z,2.2,7.2,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T17:00:00Z,2.36,4.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T17:02:00Z,2.989,5.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T17:05:00Z,2.423,4.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T17:07:00Z,1.926,6.29,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T17:10:00Z,1.427,7.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T17:12:00Z,1.057,7.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T17:15:00Z,0.53,7.57,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T17:30:00Z,2.729,4.35,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T17:30:00Z,7.0,5.88,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T18:00:00Z,2.707,3.99,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T18:00:00Z,6.921,6.04,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T18:00:00Z,2.561,6.2,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T18:00:00Z,2.65,5.96,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T18:00:00Z,2.923,7.58,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T18:00:00Z,2.16,7.58,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T18:00:00Z,2.42,3.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T18:02:00Z,2.984,5.26,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T18:05:00Z,2.417,6.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T18:07:00Z,1.915,7.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T18:10:00Z,1.41,7.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T18:13:00Z,0.987,8.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T18:15:00Z,0.368,7.57,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T18:30:00Z,2.679,4.97,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T18:30:00Z,6.81,6.11,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T19:00:00Z,2.652,3.11,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T19:00:00Z,6.743,6.35,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T19:00:00Z,2.49,6.32,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T19:00:00Z,2.62,6.49,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T19:00:00Z,2.799,6.8,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T19:00:00Z,2.08,7.4,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T19:00:00Z,2.471,3.87,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T19:02:00Z,2.996,4.9,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T19:05:00Z,2.424,5.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T19:07:00Z,1.924,7.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T19:10:00Z,1.417,7.55,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T19:12:00Z,1.051,8.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T19:15:00Z,0.525,7.65,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T19:30:00Z,2.618,4.18,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T19:30:00Z,6.635,6.58,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T20:00:00Z,2.583,5.06,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T20:00:00Z,6.515,6.54,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T20:00:00Z,2.385,6.71,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T20:00:00Z,2.53,5.93,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T20:00:00Z,2.59,8.27,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T20:00:00Z,1.981,7.56,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T20:00:00Z,2.506,4.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T20:02:00Z,2.988,5.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T20:05:00Z,2.423,5.47,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T20:07:00Z,1.937,7.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T20:10:00Z,1.432,8.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T20:12:00Z,0.912,8.35,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T20:15:00Z,0.534,8.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T20:30:00Z,2.533,5.66,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T20:30:00Z,6.404,8.31,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T21:00:00Z,2.495,5.55,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T21:00:00Z,6.283,8.98,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T21:00:00Z,2.242,7.42,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T21:00:00Z,2.4,6.5,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T21:00:00Z,2.393,6.58,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T21:00:00Z,1.858,8.31,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T21:00:00Z,2.5,4.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T21:02:00Z,3.007,4.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T21:05:00Z,2.441,4.63,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T21:07:00Z,1.955,7.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T21:10:00Z,1.462,8.12,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T21:12:00Z,1.046,8.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T21:15:00Z,0.53,8.04,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T21:30:00Z,2.443,5.91,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T21:30:00Z,6.154,9.24,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T22:00:00Z,2.402,7.0,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T22:00:00Z,6.084,8.73,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T22:00:00Z,2.1,7.75,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T22:00:00Z,2.301,7.16,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T22:00:00Z,2.21,8.15,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T22:00:00Z,1.716,8.16,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T22:00:00Z,2.432,5.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T22:02:00Z,2.973,4.59,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T22:05:00Z,2.431,5.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T22:07:00Z,1.94,6.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T22:10:00Z,1.45,8.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T22:12:00Z,0.941,8.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T22:14:00Z,0.42,8.52,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T22:30:00Z,2.369,7.64,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T22:30:00Z,5.975,8.7,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T23:00:00Z,2.331,7.69,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T23:00:00Z,5.917,7.97,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-18T23:00:00Z,1.971,7.72,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-18T23:00:00Z,2.22,7.77,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-18T23:00:00Z,2.05,7.98,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-18T23:00:00Z,1.59,8.31,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-18T23:00:00Z,2.37,5.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T23:02:00Z,2.978,4.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T23:05:00Z,2.305,5.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T23:07:00Z,1.93,6.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T23:10:00Z,1.449,8.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T23:12:00Z,0.953,8.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-18T23:14:00Z,0.419,8.54,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-18T23:30:00Z,2.306,7.39,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-18T23:30:00Z,5.808,7.55,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T00:00:00Z,2.284,7.67,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T00:00:00Z,5.843,7.65,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-19T00:00:00Z,1.86,7.6,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-19T00:00:00Z,2.143,7.69,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-19T00:00:00Z,1.985,8.53,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-19T00:00:00Z,1.48,7.91,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-19T00:00:00Z,2.318,5.48,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T00:02:00Z,3.03,4.47,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T00:05:00Z,2.412,5.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T00:07:00Z,1.933,6.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T00:10:00Z,1.454,7.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T00:12:00Z,0.976,8.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T00:15:00Z,0.384,8.51,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T00:30:00Z,2.259,8.5,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T00:30:00Z,5.634,7.7,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T01:00:00Z,2.246,8.84,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T01:00:00Z,5.555,7.58,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-19T01:00:00Z,1.78,7.68,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-19T01:00:00Z,2.071,7.47,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-19T01:00:00Z,2.066,8.86,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-19T01:00:00Z,1.41,7.81,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-19T01:00:00Z,2.259,5.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T01:03:00Z,2.937,3.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T01:05:00Z,2.473,4.59,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T01:07:00Z,2.018,4.79,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T01:10:00Z,1.49,6.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T01:12:00Z,0.962,7.76,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T01:15:00Z,0.457,8.33,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T01:30:00Z,2.229,8.3,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T01:30:00Z,5.505,8.05,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T02:00:00Z,2.231,8.37,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T02:00:00Z,5.451,8.03,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-19T02:00:00Z,1.77,6.55,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-19T02:00:00Z,2.04,7.38,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-19T02:00:00Z,2.286,8.0,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-19T02:00:00Z,1.444,7.71,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-19T02:00:00Z,2.197,5.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T02:02:00Z,2.943,2.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T02:05:00Z,2.488,2.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T02:07:00Z,1.967,3.74,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T02:10:00Z,1.457,7.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T02:12:00Z,0.941,7.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-19T02:15:00Z,0.444,8.16,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T02:30:00Z,2.227,8.15,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T02:30:00Z,5.432,7.51,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-19T03:00:00Z,2.227,8.28,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-19T03:00:00Z,5.431,7.52,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-19T03:00:00Z,1.904,6.59,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-19T03:00:00Z,2.12,8.1,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-19T03:00:00Z,2.479,8.03,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-19T03:00:00Z,1.544,7.7,1111122 
